WELLREGNO,TOPHOLEYDD,TOPHOLEXDD,QUADRANTNO,BLOCKNO,DATUMELEV,WATERDEPTH,Oilp_80_95,Watp_80_95,Oilp_95_10,Watp_95_10,Zone
211/21-N53,61.24046556,1.149406667,211,21,167,528,0,0,0,0,A
211/21-N56,61.24049611,1.149731111,211,21,167,528,0,0,0,0,A
211/26-U10,61.16195972,1.111851667,211,26,90,505,0,0,0,0,A
9/18a- 28,59.43917306,1.571903889,9,18,82,352,0,0,0,0,A
211/29-C55,61.09599111,1.722121389,211,29,170,463,0,0,0,0,A
9/13a-B52,59.61038056,1.51307,9,13,183,390,0,0,0,0,A
210/25a-A22,61.27627222,0.919355,210,25,201,550,0,0,0,0,A
211/23-P9,61.32724639,1.546843333,211,23,90,516,0,0,0,0,A
210/25a-A33,61.27622889,0.919283333,210,25,201,548,0,0,0,0,A
211/29-B64,61.05566167,1.712885,211,29,163,470,0,0,0,0,A
3/29a- 4,60.13714861,1.713895556,3,29,23.5,109,0,0,0,0,A
9/14a- 10,59.63389167,1.664827778,9,14,82,403,0,0,0,0,A
3/14a-D26,60.62936667,1.652613889,3,14,185.039,475.722,0,0,0,0,A
211/29-D60,61.13217639,1.735917778,211,29,177,460,0,0,0,0,A
211/23-P11,61.32408306,1.547238056,211,23,90,524,0,0,0,0,A
3/14a-D26Z,60.62936944,1.652661111,3,14,185.039,475.722,0,0,0,0,A
211/19a-M56,61.39670917,1.7403075,211,19,185,512,0,0,0,0,A
211/21-N69,61.24052778,1.149660278,211,21,167,528,0,0,0,0,A
211/19a-M57,61.39688806,1.740594167,211,19,185,512,0,0,0,0,A
16/02b- 4,58.9097,1.245602778,16,2,69,381,0,0,0,0,A
9/18a- 29,59.3686675,1.549533333,9,18,86.5,372.5,0,0,0,0,A
211/16a-A19,61.35744306,1.161141389,211,16,184,520,0,0,0,0,A
3/14a-D17,60.62947944,1.652546944,3,14,56.4,145,0,0,0,0,A
211/12a-M34,61.61997778,1.307668333,211,12,187.01,610.24,0,0,0,0,A
211/12a-F4Z,61.63082139,1.280916111,211,12,26,188,0,0,0,0,A
211/23-P9Z,61.32724639,1.546843333,211,23,90,516,0,0,0,0,A
16/06b- 7,58.79789722,1.012502778,16,6,85,371,0,0,0,0,A
211/23-P9Y,61.32724639,1.546843333,211,23,90,516,0,0,0,0,A
211/26a-P7,61.03409944,1.128433333,211,26,75.4,500,0,0,0,0,A
9/14a- 11Z,59.5893125,1.644292778,9,14,87,390,0,0,0,0,A
3/09a-N41,60.80918611,1.73785,3,9,156.168,426.509,0,0,0,0,A
2/05-H62,60.9537475,0.939745833,2,5,157,470,0,0,0,0,A
9/19-S1,59.43267083,1.681192222,9,19,85,388,0,0,0,0,A
9/19-S2,59.43278361,1.681048056,9,19,85,388,0,0,0,0,A
9/19-S3,59.43290389,1.680913611,9,19,86,385,0,0,0,0,A
9/19-S4,59.43255806,1.681169167,9,19,86,386,0,0,0,0,A
9/19-S5,59.43244528,1.681480556,9,19,86,386,0,0,0,0,A
3/14a-D25,60.62937222,1.652705556,3,14,185.039,475.722,0,0,0,0,A
9/13a- 60Z,59.56789583,1.481003333,9,13,82,375,0,0,0,0,A
211/23a- 15,61.29290056,1.472931111,211,23,87,500,0,0,0,0,A
211/23a- 14,61.2940425,1.472557778,211,23,87,500,0,0,0,0,A
3/08-S43Z,60.80578889,1.449913889,3,8,176,456,0,0,0,0,A
211/16a-A22,61.38625722,1.158743611,211,16,184,520,0,0,0,0,A
9/08a-B4,59.73391806,1.572716111,9,8,26,120,0,0,0,0,A
9/18b-A20,59.35134722,1.553875,9,18,83,369,0,0,0,0,A
9/13a-N5Z,59.53200389,1.40763,9,13,82,343,0,0,0,0,A
9/09b- 4Z,59.71884444,1.628886111,9,9,82,405,0,0,0,0,A
2/05-H62Z,60.9537475,0.939745833,2,5,157,470,0,0,0,0,A
211/29-C56,61.09595194,1.722148889,211,29,170,463,0,0,0,0,A
211/29-C58,61.09589889,1.721825833,211,29,170,463,0,0,0,0,A
211/29-D61,61.13226917,1.736534167,211,29,177,466,0,0,0,0,A
211/21-N58,61.24051361,1.149574444,211,21,167,528,0,0,0,0,A
2/05-H59,60.95361083,0.939519167,2,5,157,470,0,0,0,0,A
210/25a-A30,61.27626583,0.919469167,210,25,201,548,0,0,0,0,A
3/03-C65,60.8567525,1.469396944,3,3,180,440,0,0,0,0,A
3/09a-N40,60.80939722,1.737802778,3,9,47.601,130,0,0,0,0,A
211/26-A32,61.10249444,1.073056944,211,26,156,500,0,0,0,0,A
3/12b- 4Z,60.61348611,1.26935,3,12,85,439,0,0,0,0,A
211/29-A56,61.03490139,1.705261111,211,29,154,456,0,0,0,0,A
3/29b- 3Z,60.03021944,1.748977778,3,29,86,357,0,0,0,0,A
211/21-N64,61.24046944,1.149316667,211,21,167,528,0,0,0,0,A
211/19a-M54,61.39682611,1.740495278,211,19,185,512,0,0,0,0,A
211/23-W4,61.32891667,1.546805556,211,23,0,0,0,0,0,0,A
9/09a-A19,59.74380556,1.672194444,9,9,166,399.99,0,0,0,0,A
3/08-S65,60.80575,1.433222222,3,8,176,456,0,0,0,0,A
3/03-C67,60.85677778,1.469333333,3,3,180,440,0,0,0,0,A
9/14a-N1,59.5811175,1.65491,9,14,83,399,0,0,0,0,A
9/14a-N2,59.58098194,1.654931944,9,14,83,399,0,0,0,0,A
211/19a-M58,61.39677778,1.740944444,211,19,185,512,0,0,0,0,A
211/26a-P11,61.03348083,1.129083333,211,26,87,502,0,0,0,0,A
211/26a-P11A,61.0334875,1.129359444,211,26,87,502,0,0,0,0,A
211/29-A56Z,61.03490139,1.705261111,211,29,154,456,0,0,0,0,A
211/19a-M52,61.39680778,1.740465833,211,19,185,512,0,0,0,0,A
211/07a- 3,61.66823833,1.3693775,211,7,24.994,179.954,0,0,0,0,A
8/04- 1,59.85088889,0.684955556,8,4,80,410,0,0,0,0,A
9/23b-A21,59.27948611,1.516580556,9,23,145,360,0,0,0,0,A
211/21-N65,61.24048194,1.149645278,211,21,167,528,0,0,0,0,A
9/11a- 5,59.58406667,1.091833333,9,11,80,350,0,0,0,0,A
9/13a-N1Y,59.53221694,1.406691667,9,13,76,344,0,0,0,0,A
211/12a-M43,61.62005167,1.307667778,211,12,187.008,610.236,0,0,0,0,A
9/24b- 4,59.17685222,1.619417778,9,24,23.5,115.3,0,0,0,0,A
9/14a-N3,59.58099972,1.655826667,9,14,83,399,0,0,0,0,A
211/21-N70,61.24044722,1.149575,211,21,167,528,0,0,0,0,A
211/23-A61,61.27459361,1.597925278,211,23,160,495,0,0,0,0,A
9/14a-N3Z,59.58099972,1.655826667,9,14,83,399,0,0,0,0,A
210/25a-A36,61.27619194,0.9190975,210,25,201,548,0,0,0,0,A
9/14a-N4,59.58138833,1.654895556,9,14,83,399,0,0,0,0,A
9/14b-S1,59.5426825,1.657781111,9,14,83,395,0,0,0,0,A
9/14a-N5,59.58125028,1.654890556,9,14,83,399,0,0,0,0,A
211/23-P10,61.32357222,1.546675,211,23,90,516,0,0,0,0,A
9/18d- 30,59.38748028,1.428427778,9,18,82,352,0,0,0,0,A
9/08a-B2,59.73388306,1.572441389,9,8,84.974,393.7,0,0,0,0,A
3/14a-D10Z,60.62948333,1.652588889,3,14,56.4,201,0,0,0,0,A
3/14a- 17,60.584095,1.669562222,3,14,25.3,135.599,0,0,0,0,A
2/10a- 14,60.66955222,0.964923333,2,10,75,511,0,0,0,0,A
9/14b-S2,59.54282361,1.657777222,9,14,83,395,0,0,0,0,A
9/23b-A23,59.27948889,1.516718889,9,23,145,360,0,0,0,0,A
3/09a-N42,60.80939444,1.737747222,3,9,156.168,426.509,0,0,0,0,A
9/13a-A73Z,59.54558111,1.537615278,9,13,152,390,0,0,0,0,A
9/14b-S3,59.54277889,1.657780556,9,14,83,395,0,0,0,0,A
3/14a-D27,60.62939167,1.652608333,3,14,185.039,475.722,0,0,0,0,A
211/16a-A21,61.35190583,1.161102778,211,16,184,520,0,0,0,0,A
211/26-A26Y,61.10245,1.072952778,211,26,154,512,0,0,0,0,A
9/23b-A19,59.27953333,1.516622222,9,23,145,360,0,0,0,0,A
9/13- 7,59.62161944,1.502069444,9,13,84,393,0,0,0,0,A
9/18b- 26,59.35649722,1.519586111,9,18,85,369,0,0,0,0,A
9/18b- 26Z,59.35649722,1.519586111,9,18,85,369,0,0,0,0,A
211/29-A58,61.03486778,1.705383611,211,29,154,456,0,0,0,0,A
9/18b- 32,59.33897417,1.541463333,9,18,83,369,0,0,0,0,A
9/14a-N1Z,59.5811175,1.65491,9,14,83,399,0,0,0,0,A
211/23-A62,61.27449222,1.597510833,211,23,160,495,0,0,0,0,A
211/29-D62,61.13221167,1.735929444,211,29,177,466,0,0,0,0,A
211/26a-P11Z,61.03307139,1.129005833,211,26,87,502,0,0,0,0,A
9/14b-S4,59.54255361,1.657784167,9,14,83,395,0,0,0,0,A
16/03b- 7,58.86119444,1.551083333,16,3,82,381,0,0,0,0,A
211/12a-M41Z,61.62005167,1.307667778,211,12,57.001,129,0,0,0,0,A
210/25a-A31,61.2762475,0.919376389,210,25,201,548,0,0,0,0,A
211/29-B63,61.05571833,1.712943889,211,29,163,470,0,0,0,0,A
9/23b-A8,59.27944,1.516581667,9,23,145,360,0,0,0,0,A
3/14e- 16A,60.54496944,1.764708333,3,14,83,401,0,0,0,0,A
9/18b- 32Z,59.33897417,1.541463333,9,18,83,369,0,0,0,0,A
9/23a- 29,59.31264167,1.557688889,9,23,83,370,0,0,0,0,A
211/29-A58Y,61.03486778,1.705383611,211,29,154,456,0,0,0,0,A
211/29-B68,61.05577333,1.713408611,211,29,163,460,0,0,0,0,A
9/09a-A25,59.74381139,1.672206667,9,9,567.585,399.934,0,0,0,0,A
211/23-A63,61.27455139,1.597684167,211,23,160,495,0,0,0,0,A
210/25a-A37,61.276,0.9195,210,25,99,100,0,0,0,0,A
211/29-C59,61.09591861,1.721946944,211,29,170,463,0,0,0,0,A
9/13a-B54Z,59.61032917,1.513057222,9,13,183,390,0,0,0,0,A
3/14a-D28,60.62948889,1.652680556,3,14,56.4,145,0,0,0,0,A
8/20- 1,59.34978694,0.852593333,8,20,75.459,416.667,0,0,0,0,A
16/03a-E28,58.87627556,1.526955,16,3,210,383,0,0,0,0,A
9/14a- 8,59.57039722,1.66105,9,14,82.02,397,0,0,0,0,A
9/11b- 11Z,59.56085278,1.179608333,9,11,80,340,0,0,0,0,A
9/13a- 59Y,59.53208333,1.407952778,9,13,76,344,0,0,0,0,A
3/03-N35,60.90619444,1.420916667,3,3,139.1,462.6,0,0,0,0,A
2/05-H60,60.95363611,0.939497222,2,5,157,470,0,0,0,0,A
211/29-D58,61.13228167,1.736603611,211,29,177,466,0,0,0,0,A
3/02-A11,60.89929167,1.270806667,3,2,109,481,0,0,0,0,A
211/21-N52,61.24049611,1.149731111,211,21,167,528,0,0,0,0,A
211/12a- 19,61.53999639,1.261880556,211,12,26,183.4,0,0,0,0,A
9/08- 5,59.74909722,1.515711111,9,8,88,383,0,0,0,0,A
9/13a-B54,59.61032917,1.513057222,9,13,183,390,0,0,0,0,A
2/05- 18,60.92667694,0.823039167,2,5,86,474,323887,5865,307692.65,5571.75,A
211/21a- 19,61.30979167,1.0424525,211,21,87,502,85014,700,80763.3,665,A
211/21-N73,61.24050139,1.149631389,211,21,167,528,1466571,44319,1393242.45,42103.05,A
3/19a- 5,60.46643111,1.759976389,3,19,26,121,0,0,0,0,A
9/14b-S5,59.54241972,1.657809722,9,14,83,392,969578,742828,921099.1,705686.6,A
210/25a-A38,61.276,0.919472222,210,25,201,550,448486,3530,426061.7,3353.5,A
3/08-S66,60.80587778,1.450094444,3,8,176,456,0,0,0,0,A
211/23-A52,61.27472222,1.5975,211,23,160,495,0,0,0,0,A
9/13a-N3,59.53203278,1.407101944,9,13,82,345,0,0,0,0,A
9/11a- 9Y,59.58263806,1.064334444,9,11,75,355,0,0,0,0,A
9/13a-A71,59.54568528,1.537905278,9,13,152,390,0,0,0,0,A
211/26-A26X,61.10245,1.072952778,211,26,154,512,0,0,0,0,A
211/26a-P8,61.03370306,1.128340556,211,26,72,500,0,0,0,0,A
9/19- 10,59.43197222,1.675916667,9,19,75,385,0,0,0,0,A
3/14a-D24,60.62936944,1.652661111,3,14,185.039,475.722,0,0,0,0,A
9/23b-A24,59.27953333,1.516577778,9,23,145,360,0,0,0,0,A
211/29-D63,61.12898583,1.766393889,211,29,177,470,0,0,0,0,A
9/14a-N3Y,59.58099972,1.655826667,9,14,83,399,0,0,0,0,A
9/14a- 6,59.64325972,1.749551111,9,14,86.942,393.7,0,0,0,0,A
9/13b-N4,59.56016444,1.431217778,9,13,88,365,0,0,0,0,A
9/13a-B45Z,59.61034194,1.513019167,9,13,183,390,0,0,0,0,A
211/23a- 16,61.29276667,1.472797222,211,23,87,496,323887,5865,307692.65,5571.75,A
3/03-C69,60.85677778,1.469333333,3,3,180,440,85014,700,80763.3,665,A
3/03-C67Y,60.85677778,1.469333333,3,3,180,440,1466571,44319,1393242.45,42103.05,A
9/14a-N6,59.5809175,1.6558175,9,14,83,399,0,0,0,0,A
9/14a- 13,59.57474389,1.692953333,9,14,83,396,969578,742828,921099.1,705686.6,A
3/20a- 2,60.46997222,1.820796667,3,20,24.3,118,448486,3530,426061.7,3353.5,A
16/03a-E27,58.87624333,1.52694,16,3,210,383,0,0,0,0,A
9/12a- 11,59.54237778,1.342919444,9,12,85.3,335,0,0,0,0,A
211/19a-M53,61.39680778,1.740465833,211,19,185,512,0,0,0,0,A
211/29-D55,61.13224694,1.735941111,211,29,177,466,0,0,0,0,A
9/08a-B4Y,59.73391806,1.572716111,9,8,26,120,0,0,0,0,A
211/29-C52,61.09596444,1.721959722,211,29,170,460,0,0,0,0,A
210/25a-A32,61.27621056,0.91919,210,25,201,548,0,0,0,0,A
211/28a-H45,61.06896083,1.402812222,211,28,164,486,0,0,0,0,A
211/19a- 9,61.39685361,1.740485,211,19,185,512,0,0,0,0,A
9/03- 2A,59.925625,1.520227778,9,3,83,372,0,0,0,0,A
9/11a- 12,59.58759667,1.100625,9,11,87,337,0,0,0,0,A
9/11a- 10Z,59.59791694,1.0350925,9,11,87,340,0,0,0,0,A
9/14a- 8Y,59.57039722,1.66105,9,14,82.02,397,0,0,0,0,A
3/08-S63,60.80575833,1.433102778,3,8,176,456,0,0,0,0,A
211/21-N63,61.24047222,1.149527778,211,21,167,528,1321243,1160256,1255180.85,1102243.2,A
9/23b-A13,59.27951111,1.516577778,9,23,145,360,1639707,1397766,1557721.65,1327877.7,A
211/21-N66,61.24046556,1.149416667,211,21,167,528,8806344,6380632,8366026.8,6061600.4,A
211/12a-M42,61.61999528,1.307628333,211,12,57,186,3101018,2685888,2945967.1,2551593.6,A
211/12a-M42Z,61.61999528,1.307628333,211,12,57,186,0,0,0,0,A
9/18b-A21,59.35108167,1.552093889,9,18,83,370,0,0,0,0,A
9/13a-B53,59.61034194,1.513019167,9,13,183,390,0,0,0,0,A
9/14a- 9,59.58084556,1.654935,9,14,83,394,0,0,0,0,A
211/21-N67,61.24041972,1.1494025,211,21,167,528,0,0,0,0,A
211/26-U13,61.16071167,1.110764722,211,26,90,505,0,0,0,0,A
9/18d- 30A,59.38748056,1.428427778,9,18,85,352,0,0,0,0,A
9/08a-B3,59.73384083,1.5721725,9,8,26,120,0,0,0,0,A
9/18b-A19Z,59.33473056,1.553363889,9,18,87,369,0,0,0,0,A
211/16a-A20Z,61.35739028,1.161032778,211,16,184,520,0,0,0,0,A
9/23b-A13X,59.27951111,1.516577778,9,23,145,360,0,0,0,0,A
211/19-M43Z,61.39688389,1.740526389,211,19,185,512,0,0,0,0,A
16/03c- 15,58.98240556,1.482933611,16,3,493,408,0,0,0,0,A
211/23-A56,61.2737775,1.598021667,211,23,160,640,0,0,0,0,A
211/26-A15Z,61.10277778,1.072777778,211,26,156,499,0,0,0,0,A
210/25a-A16Z,61.27627778,0.91925,210,25,201,550,0,0,0,0,A
3/09a-N30Z,60.80935,1.737758333,3,9,47.601,130,0,0,0,0,A
211/26-A31,61.10249972,1.072918056,211,26,156,500,0,0,0,0,A
211/26-U13Z,61.16071167,1.110764722,211,26,90,505,0,0,0,0,A
210/25a-A34,61.27624472,0.919215278,210,25,201,548,0,0,0,0,A
16/06b- 9,58.81097778,1.005975,16,6,85,377,0,0,0,0,A
9/13a- 60,59.56789583,1.481003333,9,13,82,375,0,0,0,0,A
9/18a-B3,59.45832222,1.572883333,9,18,88,350,0,0,0,0,A
3/14a-D23,60.62941389,1.652602778,3,14,185.04,475.72,0,0,0,0,A
210/25a-A25,61.276,0.9195,210,25,201,550,0,0,0,0,A
211/26-A27Z,61.10261639,1.072858333,211,26,156,512,0,0,0,0,A
9/23b-A18,59.27953333,1.516622222,9,23,145,360,0,0,0,0,A
9/13a-N5,59.53200389,1.40763,9,13,82,343,0,0,0,0,A
9/13a-B47,59.61034194,1.513019167,9,13,183,390,0,0,0,0,A
211/21-N68,61.24048917,1.149688333,211,21,167,528,0,0,0,0,A
9/13a-A74,59.54557944,1.537530278,9,13,152,390,0,0,0,0,A
210/25a-A14Z,61.276,0.9195,210,25,201,550,0,0,0,0,A
210/25a-A35,61.27629722,0.919333611,210,25,201,548,0,0,0,0,A
211/12a-M41,61.62005167,1.307667778,211,12,57,187.001,0,0,0,0,A
9/23b-A20,59.27941528,1.516719444,9,23,145,360,0,0,0,0,A
211/26-U12,61.16071167,1.110764722,211,26,90,505,0,0,0,0,A
9/13a-N9,59.53224861,1.406967778,9,13,82,344,0,0,0,0,A
9/12a- 11A,59.54228444,1.343118889,9,12,83,333,0,0,0,0,A
9/14a- 8Z,59.57039722,1.66105,9,14,87,397,148631,83828,141199.45,79636.6,A
3/03-C66,60.85689444,1.469272222,3,3,180,440,160186,5124,152176.7,4867.8,A
211/29-D57Z,61.1322275,1.735956667,211,29,177,460,4612844,1782311,4382201.8,1693195.45,A
211/29-C54,61.09589222,1.721785556,211,29,170,460,0,0,0,0,A
211/26-A28,61.10244361,1.073093333,211,26,156,500,0,0,0,0,A
211/21a- 18,61.18122694,1.142060833,211,21,90,524,0,0,0,0,A
211/29-D56,61.13226917,1.736539722,211,29,177,460,0,0,0,0,A
9/23b-A22,59.27953472,1.516714444,9,23,145,360,0,0,0,0,A
9/23b-A18W,59.27953333,1.516577778,9,23,145,360,0,0,0,0,A
211/19a-M68,61.39677778,1.740944444,211,19,185,512,0,0,0,0,A
219/21- 1,62.31365694,0.163281111,219,21,95,2987,0,0,0,0,A
211/29-B71,61.05567556,1.712798056,211,29,163,470,0,0,0,0,A
9/13a-B61,59.61027778,1.512972222,9,13,183,390,0,0,0,0,A
3/08-S71,60.80571306,1.449758611,3,8,176,456,0,0,0,0,A
9/23a-T2Z,59.317005,1.55495,9,23,106,367,0,0,0,0,A
3/08-S83,60.80577778,1.449916667,3,8,176,456,0,0,0,0,A
210/24a- 10,61.18602889,0.738936111,210,24,85,516,0,0,0,0,A
211/21-N84,61.24053556,1.149703333,211,21,167,528,0,0,0,0,A
3/08-S79Y,60.80577778,1.449916667,3,8,175.6,456,0,0,0,0,A
3/03-C80,60.85675306,1.469355833,3,3,180,440,0,0,0,0,A
211/13a- 14,61.62993833,1.496260278,211,13,87,557,0,0,0,0,A
9/18b- 34,59.33820333,1.5405375,9,18,106,369,0,0,0,0,A
3/08-S75,60.78511111,1.426055556,3,8,175.6,456,0,0,0,0,A
3/02-A12,60.89938333,1.270833333,3,2,80,481,0,0,0,0,A
3/29a- 5,60.15150556,1.747061111,3,29,23,109,0,0,0,0,A
211/19a-M61,61.39691639,1.7405175,211,19,185,512,0,0,0,0,A
3/03-N36,60.90605556,1.42125,3,3,139,463,0,0,0,0,A
3/04a- 19,60.94225083,1.691532778,3,4,106,448,0,0,0,0,A
211/26-A33,61.10247583,1.073115556,211,26,156,497,0,0,0,0,A
9/13a-B55,59.61036139,1.513044444,9,13,183,390,0,0,0,0,A
211/19a-M59,61.37880083,1.742188611,211,19,185,512,0,0,0,0,A
3/09a-N43,60.80939167,1.737691667,3,9,47.6,130,0,0,0,0,A
3/19b- 6,60.343255,1.615911667,3,19,24.3,109.7,0,0,0,0,A
210/25a-A40,61.27627861,0.919240556,210,25,201,550,0,0,0,0,A
211/12a-M44,61.62011111,1.307194444,211,12,57,186,0,0,0,0,A
9/23a-T2Y,59.317005,1.55495,9,23,106,367,0,0,0,0,A
211/19a-M60,61.39694444,1.740583333,211,19,185,512,0,0,0,0,A
211/29-D67,61.13228,1.736561111,211,29,177,466,0,0,0,0,A
3/09a-N45,60.80936944,1.737697222,3,9,47.6,130,0,0,0,0,A
3/08-S68,60.80562222,1.449719444,3,8,1,1,0,0,0,0,A
3/15- 9A,60.51231583,1.835394167,3,15,79.987,383.858,0,0,0,0,A
9/13a-A81,59.54569444,1.537888889,9,13,152,390,0,0,0,0,A
211/23d- 17Z,61.27534194,1.432281944,211,23,85,492,0,0,0,0,A
3/15- 10,60.54464583,1.900641667,3,15,26.4,113.1,0,0,0,0,A
9/18b-A27,59.350075,1.551605556,9,18,0,370,0,0,0,0,A
211/21-N87,61.24048194,1.149645278,211,21,167,528,0,0,0,0,A
211/29-A59,61.02813583,1.664628889,211,29,154,460,0,0,0,0,A
211/12a-M48,61.61995806,1.307628056,211,12,57,610,0,0,0,0,A
210/25a-A44Y,61.27628167,0.919401389,210,25,201,550,0,0,0,0,A
9/13a-B58,59.61030972,1.513031944,9,13,183,390,0,0,0,0,A
9/13a-N10Z,59.52170333,1.423681667,9,13,86,356,0,0,0,0,A
211/26-A35,61.10277778,1.072777778,211,26,156,499,0,0,0,0,A
211/29-B70,61.06314556,1.715934722,211,29,163,459,0,0,0,0,A
9/23b-A25Y,59.27953333,1.516577778,9,23,145,360,0,0,0,0,A
211/29-B70Z,61.06314556,1.715934722,211,29,163,459,0,0,0,0,A
9/13a-B56,59.61034167,1.513016667,9,13,183,390,0,0,0,0,A
9/08a- 19,59.67233944,1.561876944,9,8,82,403,0,0,0,0,A
3/04a-M15,60.92552778,1.711583333,3,4,80,447,0,0,0,0,A
211/22a- 4,61.32482833,1.296478056,211,22,85,512,0,0,0,0,A
3/03-C84,60.85677778,1.469333333,3,3,180,440,0,0,0,0,A
3/08-S81,60.80577778,1.449916667,3,8,176,456,0,0,0,0,A
3/09a-N48,60.809165,1.737855278,3,9,47.6,130,0,0,0,0,A
3/03-N44,60.90620389,1.420926944,3,3,139,463,0,0,0,0,A
3/03-C75,60.85677778,1.469333333,3,3,181,440,0,0,0,0,A
3/08-S74,60.80577778,1.449916667,3,8,176,456,0,0,0,0,A
3/08-S47Z,60.78511111,1.426055556,3,8,176,456,0,0,0,0,A
3/03-N46,60.90620278,1.420925,3,3,139,463,0,0,0,0,A
3/03-C82,60.85677778,1.469333333,3,3,180,440,0,0,0,0,A
2/05- 24,60.92668556,0.823081389,2,5,86.5,474,0,0,0,0,A
211/29-C63,61.09611111,1.721666667,211,29,170,0,0,0,0,0,A
210/15a-T3,61.51450806,0.951059722,210,15,80.381,603.675,0,0,0,0,A
2/05- 19,60.9267325,0.8233375,2,5,86,474,0,0,0,0,A
9/14b-S6,59.54283083,1.658653889,9,14,83,395,0,0,0,0,A
9/13a-A75,59.54585444,1.537909444,9,13,152,390,0,0,0,0,A
211/29-C56Z,61.09508861,1.759545556,211,29,170,463,0,0,0,0,A
3/08-S67,60.80939889,1.465382778,3,8,175.6,456,0,0,0,0,A
211/26a-P12,61.01825167,1.156680278,211,26,85,502,0,0,0,0,A
3/03-C72,60.85677778,1.469333333,3,3,180,440,0,0,0,0,A
211/21-N75,61.27694444,1.131111111,211,21,167,528,0,0,0,0,A
9/23b-A25X,59.27953333,1.516577778,9,23,145,360,0,0,0,0,A
9/13a-B56Z,59.61034167,1.513016667,9,13,183,390,0,0,0,0,A
210/25a-A44,61.27628167,0.919401389,210,25,201,550,0,0,0,0,A
211/13a- 13,61.60799639,1.548675278,211,13,86.5,544,0,0,0,0,A
3/04a-M13Y,60.92775306,1.706466389,3,4,86.5,448,0,0,0,0,A
3/14a-D33,60.62944222,1.652692222,3,14,56.4,0,0,0,0,0,A
211/23b- 12,61.20408889,1.496947222,211,23,85,484,0,0,0,0,A
9/13a-B55Z,59.61036139,1.513044444,9,13,183,390,0,0,0,0,A
211/26-A36,61.10249972,1.072918056,211,26,156,500,0,0,0,0,A
211/12a-M49,61.61994361,1.307523611,211,12,17,186,0,0,0,0,A
9/23b-A25V,59.27953333,1.516577778,9,23,145,360,0,0,0,0,A
210/15a-T1,61.5144775,0.951109167,210,15,24.5,184,0,0,0,0,A
9/23a-U1,59.30920833,1.575525,9,23,106,372,0,0,0,0,A
211/21-N76,61.24052778,1.149660278,211,21,167,528,0,0,0,0,A
3/08-S68Z,60.80562222,1.449719444,3,8,176,1,0,0,0,0,A
9/23a-T3,59.31764278,1.554386944,9,23,106,372,0,0,0,0,A
9/23b-A28Y,59.27944028,1.516627222,9,23,145,360,0,0,0,0,A
9/13a-B69,59.6104,1.513095278,9,13,183,390,0,0,0,0,A
211/21-N86,61.24047222,1.149527778,211,21,167,528,0,0,0,0,A
9/18b- 34Z,59.33820333,1.5405375,9,18,106,369,0,0,0,0,A
3/03-C81,60.85677778,1.469333333,3,3,180,440,0,0,0,0,A
210/24a-B7Z,61.25307222,0.734865833,210,24,83,527,0,0,0,0,A
9/18b-A21A,59.35094722,1.5521,9,18,83,370,0,0,0,0,A
211/19a-M55,61.39688389,1.740526389,211,19,185,512,0,0,0,0,A
211/14- 6,61.56502833,1.640300833,211,14,86.5,535,0,0,0,0,A
211/29-D65,61.13233333,1.736138889,211,29,177,466,0,0,0,0,A
9/23a- 31,59.32845,1.592722222,9,23,85,376,0,0,0,0,A
211/12a-M44Z,61.62011111,1.307194444,211,12,187.008,610.236,0,0,0,0,A
9/08a-B7,59.73342833,1.572383889,9,8,77.1,393.701,0,0,0,0,A
211/19a-M70,61.39691639,1.7405175,211,19,185,512,0,0,0,0,A
3/03- 12,60.85434444,1.556477222,3,3,80,437,0,0,0,0,A
211/29-B72,61.03488889,1.705411111,211,29,163,470,0,0,0,0,A
9/18b-A25,59.35033556,1.552314722,9,18,106,369,0,0,0,0,A
9/18b-A26,59.35049972,1.552594167,9,18,106,370,0,0,0,0,A
211/17b- 4A,61.43318333,1.285802778,211,17,85,577,0,0,0,0,A
211/21-N74,61.24052083,1.149617222,211,21,167,525,0,0,0,0,A
211/21-N78,61.2404625,1.149659444,211,21,167,528,0,0,0,0,A
3/03-N37,60.90619444,1.420916667,3,3,139,463,0,0,0,0,A
211/19-M63,61.39685444,1.740418333,211,19,185,512,0,0,0,0,A
9/13a-B59,59.61027778,1.512972222,9,13,183,390,0,0,0,0,A
211/12a-M33Z,61.61988694,1.307483889,211,12,57,186,0,0,0,0,A
9/13a-B62,59.61028611,1.513011111,9,13,183,390,0,0,0,0,A
9/13a- 63,59.55613639,1.402155833,9,13,86,357,0,0,0,0,A
211/29-C65,61.05588889,1.713083333,211,29,164,470,0,0,0,0,A
211/12a-M51,61.6200325,1.307667778,211,12,57,186,0,0,0,0,A
3/08-S72,60.80577778,1.449916667,3,8,176,456,0,0,0,0,A
211/26-A39,61.10266667,1.072833333,211,26,156,499,0,0,0,0,A
9/13a-A79,59.54582167,1.537852222,9,13,152,390,0,0,0,0,A
9/12- 1,59.52519444,1.393883333,9,12,108,342,0,0,0,0,A
9/13a-A77,59.545875,1.537836111,9,13,152,391,0,0,0,0,A
3/03-N38,60.90622222,1.420885556,3,3,139,463,0,0,0,0,A
9/13a-B59Z,59.61027778,1.512972222,9,13,183,390,0,0,0,0,A
211/19a-M64,61.39694444,1.740583333,211,19,185,512,0,0,0,0,A
